ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
2024,pleno,integral,Data Engineer,115200,USD,115200,CA,presencial,CA,media,CAN
2024,senior,integral,Data Engineer,280000,USD,280000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,187040,USD,187040,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,146000,USD,146000,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,104000,USD,104000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,199700,USD,199700,CA,presencial,CA,media,CAN
2024,senior,integral,Data Engineer,108100,USD,108100,CA,presencial,CA,media,CAN
2024,pleno,integral,Data Engineer,149500,USD,149500,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,110500,USD,110500,US,presencial,US,media,USA
2024,pleno,integral,Data Governance Analyst,156100,USD,156100,US,presencial,US,media,USA
2024,pleno,integral,Data Governance Analyst,147472,USD,147472,US,presencial,US,media,USA
2024,junior,integral,Research Scientist,410000,USD,410000,US,presencial,US,media,USA
2024,junior,integral,Research Scientist,194000,USD,194000,US,presencial,US,media,USA
2024,pleno,integral,Applied Scientist,208800,USD,208800,US,presencial,US,media,USA
2024,pleno,integral,Applied Scientist,98300,USD,98300,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,266000,USD,266000,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,177000,USD,177000,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,158000,USD,158000,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,108000,USD,108000,US,presencial,US,media,USA
2024,pleno,integral,Research Engineer,250600,USD,250600,US,presencial,US,media,USA
2024,pleno,integral,Research Engineer,135400,USD,135400,US,presencial,US,media,USA
2024,senior,integral,Applied Scientist,294000,USD,294000,US,presencial,US,media,USA
2024,senior,integral,Applied Scientist,137600,USD,137600,US,presencial,US,media,USA
2024,senior,integral,Software Development Engineer,250200,USD,250200,US,presencial,US,media,USA
2024,senior,integral,Software Development Engineer,117200,USD,117200,US,presencial,US,media,USA
2024,senior,integral,Research Scientist,250200,USD,250200,US,presencial,US,media,USA
2024,senior,integral,Research Scientist,117200,USD,117200,US,presencial,US,media,USA
2024,senior,integral,Security Engineer,135000,USD,135000,US,presencial,US,media,USA
2024,senior,integral,Security Engineer,135000,USD,135000,US,presencial,US,media,USA
2024,pleno,integral,Engineer,200200,USD,200200,US,presencial,US,media,USA
2024,pleno,integral,Engineer,160524,USD,160524,US,presencial,US,media,USA
2024,pleno,integral,Engineer,264200,USD,264200,US,presencial,US,media,USA
2024,pleno,integral,Engineer,143100,USD,143100,US,presencial,US,media,USA
2024,senior,integral,Manager,282200,USD,282200,US,presencial,US,media,USA
2024,senior,integral,Manager,133600,USD,133600,US,presencial,US,media,USA
2024,senior,integral,Product Manager,294000,USD,294000,US,presencial,US,media,USA
2024,senior,integral,Product Manager,137600,USD,137600,US,presencial,US,media,USA
2024,senior,integral,Business Analyst,198000,USD,198000,US,presencial,US,media,USA
2024,senior,integral,Business Analyst,134000,USD,134000,US,presencial,US,media,USA
2024,senior,integral,Data Architect,207120,USD,207120,US,presencial,US,media,USA
2024,senior,integral,Data Architect,138080,USD,138080,US,presencial,US,media,USA
2024,pleno,integral,Data Analytics Consultant,163700,USD,163700,US,presencial,US,media,USA
2024,pleno,integral,Data Analytics Consultant,109100,USD,109100,US,presencial,US,media,USA
2024,pleno,integral,Data Analyst,163700,USD,163700,US,presencial,US,media,USA
2024,pleno,integral,Data Analyst,109100,USD,109100,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,107600,USD,107600,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,71800,USD,71800,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,107600,USD,107600,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,71800,USD,71800,US,presencial,US,media,USA
2024,pleno,integral,Data Analyst,126500,USD,126500,US,presencial,US,media,USA
2024,pleno,integral,Data Analyst,75650,USD,75650,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,276000,USD,276000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,148000,USD,148000,US,presencial,US,media,USA
2024,senior,integral,Business Intelligence Engineer,108500,USD,108500,US,remoto,US,media,USA
2024,senior,integral,Business Intelligence Engineer,78800,USD,78800,US,remoto,US,media,USA
2024,pleno,integral,Data Scientist,128300,USD,128300,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,85500,USD,85500,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,297000,USD,297000,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,127000,USD,127000,US,presencial,US,media,USA
2024,junior,integral,Data Engineer,119200,USD,119200,US,remoto,US,media,USA
2024,junior,integral,Data Engineer,86600,USD,86600,US,remoto,US,media,USA
2024,senior,integral,AI Engineer,267800,USD,267800,US,presencial,US,media,USA
2024,senior,integral,AI Engineer,118450,USD,118450,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,144200,USD,144200,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,72100,USD,72100,US,presencial,US,media,USA
2024,senior,integral,Manager,220000,USD,220000,US,presencial,US,media,USA
2024,senior,integral,Manager,96600,USD,96600,US,presencial,US,media,USA
2024,pleno,integral,Full Stack Developer,200000,USD,200000,US,presencial,US,media,USA
2024,pleno,integral,Full Stack Developer,150000,USD,150000,US,presencial,US,media,USA
2024,senior,integral,Security Engineer,197800,USD,197800,US,presencial,US,media,USA
2024,senior,integral,Security Engineer,136850,USD,136850,US,presencial,US,media,USA
2024,junior,integral,Engineer,110400,USD,110400,US,presencial,US,media,USA
2024,junior,integral,Engineer,81600,USD,81600,US,presencial,US,media,USA
2024,senior,integral,Manager,264800,USD,264800,US,remoto,US,media,USA
2024,senior,integral,Manager,172900,USD,172900,US,remoto,US,media,USA
2024,pleno,integral,Associate,218600,USD,218600,US,presencial,US,media,USA
2024,pleno,integral,Associate,131200,USD,131200,US,presencial,US,media,USA
2024,senior,integral,Engineer,258750,USD,258750,US,presencial,US,media,USA
2024,senior,integral,Engineer,128000,USD,128000,US,presencial,US,media,USA
2024,senior,integral,Engineer,176000,USD,176000,US,remoto,US,media,USA
2024,senior,integral,Engineer,112000,USD,112000,US,remoto,US,media,USA
2024,senior,integral,Machine Learning Manager,298800,USD,298800,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Manager,148600,USD,148600,US,presencial,US,media,USA
2024,executivo,integral,Director of Machine Learning,325600,USD,325600,US,presencial,US,media,USA
2024,executivo,integral,Director of Machine Learning,201300,USD,201300,US,presencial,US,media,USA
2024,senior,integral,Applied Scientist,240900,USD,240900,US,presencial,US,media,USA
2024,senior,integral,Applied Scientist,186150,USD,186150,US,presencial,US,media,USA
2024,pleno,integral,Engineer,172700,USD,172700,US,presencial,US,media,USA
2024,pleno,integral,Engineer,125600,USD,125600,US,presencial,US,media,USA
2024,senior,integral,Business Analyst,192000,USD,192000,US,presencial,US,media,USA
2024,senior,integral,Business Analyst,174117,USD,174117,US,presencial,US,media,USA
2024,pleno,integral,Associate,234300,USD,234300,US,presencial,US,media,USA
2024,pleno,integral,Associate,149100,USD,149100,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,172000,USD,172000,EG,presencial,EG,media,EGY
2024,senior,integral,Data Scientist,75600,USD,75600,EG,presencial,EG,media,EGY
2024,pleno,integral,Manager,186360,USD,186360,US,presencial,US,media,USA
2024,pleno,integral,Manager,124240,USD,124240,US,presencial,US,media,USA
2024,pleno,integral,Data Analyst,75000,USD,75000,US,presencial,US,media,USA
2024,pleno,integral,Data Analyst,60000,USD,60000,US,presencial,US,media,USA
2024,junior,integral,Data Engineer,185000,USD,185000,US,presencial,US,grande,USA
2024,junior,integral,Data Engineer,91200,USD,91200,US,presencial,US,grande,USA
2024,pleno,integral,Manager,117500,USD,117500,US,presencial,US,media,USA
2024,pleno,integral,Manager,81500,USD,81500,US,presencial,US,media,USA
2024,pleno,integral,Data Manager,112500,USD,112500,US,presencial,US,media,USA
2024,pleno,integral,Data Manager,112500,USD,112500,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,247600,USD,247600,US,presencial,US,grande,USA
2024,senior,integral,Data Scientist,143300,USD,143300,US,presencial,US,grande,USA
2024,pleno,integral,Machine Learning Engineer,206500,USD,206500,US,remoto,US,media,USA
2024,pleno,integral,Machine Learning Engineer,147500,USD,147500,US,remoto,US,media,USA
2024,pleno,integral,Software Engineer,206500,USD,206500,US,remoto,US,media,USA
2024,pleno,integral,Software Engineer,147500,USD,147500,US,remoto,US,media,USA
2024,senior,integral,Software Engineer,260100,USD,260100,US,remoto,US,media,USA
2024,senior,integral,Software Engineer,185800,USD,185800,US,remoto,US,media,USA
2024,pleno,integral,Software Engineer,229900,USD,229900,US,remoto,US,media,USA
2024,pleno,integral,Software Engineer,164200,USD,164200,US,remoto,US,media,USA
2024,pleno,integral,Software Engineer,229900,USD,229900,US,remoto,US,media,USA
2024,pleno,integral,Software Engineer,164200,USD,164200,US,remoto,US,media,USA
2024,pleno,integral,Software Engineer,229900,USD,229900,US,remoto,US,media,USA
2024,pleno,integral,Software Engineer,164200,USD,164200,US,remoto,US,media,USA
2024,senior,integral,Engineer,202800,USD,202800,US,presencial,US,media,USA
2024,senior,integral,Engineer,115000,USD,115000,US,presencial,US,media,USA
2024,pleno,integral,Engineer,180000,USD,180000,US,presencial,US,media,USA
2024,pleno,integral,Engineer,100000,USD,100000,US,presencial,US,media,USA
2024,pleno,integral,Manager,153175,USD,153175,US,presencial,US,media,USA
2024,pleno,integral,Manager,83550,USD,83550,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,162900,USD,162900,US,remoto,US,media,USA
2024,senior,integral,Data Engineer,117725,USD,117725,US,remoto,US,media,USA
2024,senior,integral,Data Engineer,246500,USD,246500,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,135000,USD,135000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,299000,USD,299000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,221000,USD,221000,US,presencial,US,media,USA
2024,junior,parcial,Data Engineer,120000,USD,120000,US,presencial,US,media,USA
2024,junior,parcial,Data Engineer,100000,USD,100000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,185000,USD,185000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,160000,USD,160000,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,191500,USD,191500,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,155000,USD,155000,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,170200,USD,170200,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,83900,USD,83900,US,presencial,US,media,USA
2024,pleno,integral,Manager,117500,USD,117500,US,presencial,US,media,USA
2024,pleno,integral,Manager,81500,USD,81500,US,presencial,US,media,USA
2024,senior,integral,Product Manager,175691,CAD,135146,CA,remoto,CA,media,CAN
2024,senior,integral,Product Manager,146409,CAD,112622,CA,remoto,CA,media,CAN
2024,senior,integral,Product Manager,183552,USD,183552,US,remoto,US,media,USA
2024,senior,integral,Product Manager,152960,USD,152960,US,remoto,US,media,USA
2024,senior,integral,BI Engineer,170000,USD,170000,US,remoto,US,media,USA
2024,senior,integral,BI Engineer,144500,USD,144500,US,remoto,US,media,USA
2024,junior,integral,Data Analyst,60000,USD,60000,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,50000,USD,50000,US,presencial,US,media,USA
2024,senior,integral,Data Analyst,204000,USD,204000,US,remoto,US,media,USA
2024,senior,integral,Data Analyst,147000,USD,147000,US,remoto,US,media,USA
2024,senior,integral,Data Analyst,189000,USD,189000,US,remoto,US,media,USA
2024,senior,integral,Data Analyst,136600,USD,136600,US,remoto,US,media,USA
2024,senior,integral,Data Analyst,175000,USD,175000,US,presencial,US,media,USA
2024,senior,integral,Data Analyst,140000,USD,140000,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,95000,USD,95000,US,remoto,US,media,USA
2024,junior,integral,Data Analyst,80000,USD,80000,US,remoto,US,media,USA
2024,pleno,integral,Data Analyst,110000,USD,110000,US,presencial,US,media,USA
2024,pleno,integral,Data Analyst,78000,USD,78000,US,presencial,US,media,USA
2024,pleno,integral,AI Developer,300000,USD,300000,US,presencial,US,media,USA
2024,pleno,integral,AI Developer,250000,USD,250000,US,presencial,US,media,USA
2024,pleno,integral,AI Developer,185000,USD,185000,US,presencial,US,media,USA
2024,pleno,integral,AI Developer,135000,USD,135000,US,presencial,US,media,USA
2024,senior,integral,AI Developer,235000,USD,235000,US,presencial,US,media,USA
2024,senior,integral,AI Developer,185000,USD,185000,US,presencial,US,media,USA
2024,senior,integral,Engineer,219000,USD,219000,US,presencial,US,media,USA
2024,senior,integral,Engineer,175200,USD,175200,US,presencial,US,media,USA
2024,pleno,integral,Engineer,158000,USD,158000,US,presencial,US,media,USA
2024,pleno,integral,Engineer,120000,USD,120000,US,presencial,US,media,USA
2024,pleno,integral,Research Scientist,140000,USD,140000,US,presencial,US,media,USA
2024,pleno,integral,Research Scientist,110000,USD,110000,US,presencial,US,media,USA
2024,senior,integral,Site Reliability Engineer,210000,USD,210000,US,remoto,US,media,USA
2024,senior,integral,Site Reliability Engineer,175000,USD,175000,US,remoto,US,media,USA
2024,senior,integral,Engineer,187000,USD,187000,US,presencial,US,media,USA
2024,senior,integral,Engineer,145000,USD,145000,US,presencial,US,media,USA
2024,senior,integral,Engineer,200000,USD,200000,US,remoto,US,media,USA
2024,senior,integral,Engineer,165000,USD,165000,US,remoto,US,media,USA
2024,senior,integral,Software Engineer,234520,USD,234520,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,170560,USD,170560,US,presencial,US,media,USA
2024,pleno,integral,Engineer,184808,USD,184808,US,remoto,US,media,USA
2024,pleno,integral,Engineer,87360,USD,87360,US,remoto,US,media,USA
2024,senior,integral,Software Engineer,175000,USD,175000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,155000,USD,155000,US,presencial,US,media,USA
2024,pleno,integral,Research Associate,85000,USD,85000,US,presencial,US,media,USA
2024,pleno,integral,Research Associate,79000,USD,79000,US,presencial,US,media,USA
2024,senior,integral,Consultant,150280,USD,150280,US,presencial,US,media,USA
2024,senior,integral,Consultant,74880,USD,74880,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,215000,USD,215000,CA,presencial,CA,media,CAN
2024,pleno,integral,Software Engineer,180000,USD,180000,CA,presencial,CA,media,CAN
2024,senior,integral,Engineer,252000,USD,252000,US,presencial,US,media,USA
2024,senior,integral,Engineer,168000,USD,168000,US,presencial,US,media,USA
2024,senior,integral,Analytics Engineer,500000,USD,500000,US,presencial,US,media,USA
2024,senior,integral,Analytics Engineer,80000,USD,80000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,201300,USD,201300,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,123900,USD,123900,US,presencial,US,media,USA
2024,senior,integral,Applied Scientist,291900,USD,291900,US,presencial,US,media,USA
2024,senior,integral,Applied Scientist,139300,USD,139300,US,presencial,US,media,USA
2024,junior,integral,Associate,140000,USD,140000,US,presencial,US,media,USA
2024,junior,integral,Associate,85000,USD,85000,US,presencial,US,media,USA
2024,pleno,integral,Consultant,100450,USD,100450,US,presencial,US,media,USA
2024,pleno,integral,Consultant,64300,USD,64300,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,291900,USD,291900,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,139300,USD,139300,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,154825,USD,154825,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,61600,USD,61600,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,187675,USD,187675,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,99100,USD,99100,US,presencial,US,media,USA
2024,senior,integral,Research Engineer,234000,USD,234000,US,presencial,US,media,USA
2024,senior,integral,Research Engineer,146000,USD,146000,US,presencial,US,media,USA
2024,executivo,integral,Software Engineer,160000,USD,160000,US,presencial,US,media,USA
2024,executivo,integral,Software Engineer,100000,USD,100000,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,204600,USD,204600,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,84500,USD,84500,US,presencial,US,media,USA
2024,pleno,integral,Research Associate,45585,GBP,56981,GB,presencial,GB,media,GBR
2024,pleno,integral,Research Associate,36023,GBP,45028,GB,presencial,GB,media,GBR
2024,senior,integral,Data Engineer,147430,USD,147430,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,88275,USD,88275,US,presencial,US,media,USA
2024,senior,integral,Platform Engineer,142500,USD,142500,US,presencial,US,media,USA
2024,senior,integral,Platform Engineer,90000,USD,90000,US,presencial,US,media,USA
2024,pleno,integral,Business Intelligence Developer,133744,USD,133744,US,presencial,US,media,USA
2024,pleno,integral,Business Intelligence Developer,83595,USD,83595,US,presencial,US,media,USA
2024,pleno,integral,Engineer,135000,USD,135000,US,presencial,US,media,USA
2024,pleno,integral,Engineer,58500,USD,58500,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,128000,USD,128000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,102900,USD,102900,US,presencial,US,media,USA
2024,senior,integral,Systems Engineer,216000,USD,216000,US,presencial,US,media,USA
2024,senior,integral,Systems Engineer,135000,USD,135000,US,presencial,US,media,USA
2024,senior,integral,Cloud Engineer,160000,USD,160000,US,presencial,US,media,USA
2024,senior,integral,Cloud Engineer,100000,USD,100000,US,presencial,US,media,USA
2024,pleno,integral,Manager,221625,USD,221625,US,presencial,US,media,USA
2024,pleno,integral,Manager,132975,USD,132975,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,215000,USD,215000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,154000,USD,154000,US,presencial,US,media,USA
2024,junior,integral,Business Analyst,85000,USD,85000,US,presencial,US,media,USA
2024,junior,integral,Business Analyst,75000,USD,75000,US,presencial,US,media,USA
2024,junior,integral,Business Analyst,145530,USD,145530,US,presencial,US,media,USA
2024,junior,integral,Business Analyst,99800,USD,99800,US,presencial,US,media,USA
2024,senior,integral,Engineer,200000,USD,200000,US,presencial,US,media,USA
2024,senior,integral,Engineer,150000,USD,150000,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,187000,USD,187000,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,127000,USD,127000,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,69100,USD,69100,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,69100,USD,69100,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,229900,USD,229900,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,201400,USD,201400,US,presencial,US,media,USA
2024,junior,integral,Data Engineer,177000,USD,177000,US,presencial,US,media,USA
2024,junior,integral,Data Engineer,112000,USD,112000,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,154660,USD,154660,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,131651,USD,131651,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,170000,USD,170000,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,135000,USD,135000,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,102540,USD,102540,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,92290,USD,92290,US,presencial,US,media,USA
2024,senior,integral,Manager,201000,USD,201000,US,presencial,US,media,USA
2024,senior,integral,Manager,118000,USD,118000,US,presencial,US,media,USA
2024,junior,integral,Machine Learning Engineer,250000,USD,250000,US,presencial,US,media,USA
2024,junior,integral,Machine Learning Engineer,145000,USD,145000,US,presencial,US,media,USA
2024,junior,integral,Machine Learning Engineer,177000,USD,177000,US,presencial,US,media,USA
2024,junior,integral,Machine Learning Engineer,112000,USD,112000,US,presencial,US,media,USA
2024,junior,integral,Machine Learning Engineer,177000,USD,177000,US,presencial,US,media,USA
2024,junior,integral,Machine Learning Engineer,112000,USD,112000,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,240240,USD,240240,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,214032,USD,214032,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,240240,USD,240240,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,221596,USD,221596,US,presencial,US,media,USA
2024,pleno,integral,Engineer,264200,USD,264200,US,presencial,US,media,USA
2024,pleno,integral,Engineer,175800,USD,175800,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,359720,USD,359720,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,136800,USD,136800,US,presencial,US,media,USA
2024,pleno,integral,Associate,155000,USD,155000,US,presencial,US,media,USA
2024,pleno,integral,Associate,130000,USD,130000,US,presencial,US,media,USA
2024,pleno,integral,Data Analyst,128355,USD,128355,US,presencial,US,media,USA
2024,pleno,integral,Data Analyst,82227,USD,82227,US,presencial,US,media,USA
2024,senior,integral,Manager,191100,USD,191100,US,presencial,US,media,USA
2024,senior,integral,Manager,142600,USD,142600,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,114400,USD,114400,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,85300,USD,85300,US,presencial,US,media,USA
2024,pleno,integral,Research Scientist,560000,USD,560000,US,presencial,US,media,USA
2024,pleno,integral,Research Scientist,224000,USD,224000,US,presencial,US,media,USA
2024,junior,integral,Research Scientist,532000,USD,532000,US,presencial,US,media,USA
2024,junior,integral,Research Scientist,212800,USD,212800,US,presencial,US,media,USA
2024,junior,integral,Research Scientist,560000,USD,560000,US,presencial,US,media,USA
2024,junior,integral,Research Scientist,224000,USD,224000,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,200200,USD,200200,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,178360,USD,178360,US,presencial,US,media,USA
2024,senior,integral,Research Scientist,200200,USD,200200,US,presencial,US,media,USA
2024,senior,integral,Research Scientist,185834,USD,185834,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,239000,USD,239000,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,161000,USD,161000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,199700,USD,199700,CA,presencial,CA,media,CAN
2024,senior,integral,Software Engineer,108100,USD,108100,CA,presencial,CA,media,CAN
2024,pleno,integral,Software Engineer,159600,USD,159600,CA,presencial,CA,media,CAN
2024,pleno,integral,Software Engineer,83600,USD,83600,CA,presencial,CA,media,CAN
2024,senior,integral,Engineer,249600,USD,249600,US,presencial,US,media,USA
2024,senior,integral,Engineer,192100,USD,192100,US,presencial,US,media,USA
2024,senior,integral,Systems Engineer,220900,USD,220900,US,presencial,US,media,USA
2024,senior,integral,Systems Engineer,122200,USD,122200,US,presencial,US,media,USA
2024,pleno,integral,Engineer,132800,USD,132800,US,presencial,US,media,USA
2024,pleno,integral,Engineer,78100,USD,78100,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,312866,USD,312866,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,167537,USD,167537,US,presencial,US,media,USA
2024,pleno,integral,Research Scientist,200200,USD,200200,US,remoto,US,media,USA
2024,pleno,integral,Research Scientist,159668,USD,159668,US,remoto,US,media,USA
2024,pleno,integral,Solutions Engineer,139000,USD,139000,US,presencial,US,media,USA
2024,pleno,integral,Solutions Engineer,94500,USD,94500,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,250600,USD,250600,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,135400,USD,135400,US,presencial,US,media,USA
2024,senior,integral,Software Development Engineer,248400,USD,248400,US,presencial,US,media,USA
2024,senior,integral,Software Development Engineer,140600,USD,140600,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,198072,USD,198072,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,141480,USD,141480,US,presencial,US,media,USA
2024,pleno,integral,Engineer,200200,USD,200200,US,presencial,US,media,USA
2024,pleno,integral,Engineer,178360,USD,178360,US,presencial,US,media,USA
2024,senior,integral,Platform Engineer,294000,USD,294000,US,presencial,US,media,USA
2024,senior,integral,Platform Engineer,117200,USD,117200,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,250600,USD,250600,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,135400,USD,135400,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,197000,USD,197000,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,115500,USD,115500,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,188500,USD,188500,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,165100,USD,165100,US,presencial,US,media,USA
2024,senior,integral,Product Manager,250200,USD,250200,US,presencial,US,media,USA
2024,senior,integral,Product Manager,117200,USD,117200,US,presencial,US,media,USA
2024,senior,integral,Engineer,190200,USD,190200,US,presencial,US,media,USA
2024,senior,integral,Engineer,111900,USD,111900,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,220900,USD,220900,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,122200,USD,122200,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,172000,USD,172000,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,75600,USD,75600,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,220000,USD,220000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,96600,USD,96600,US,presencial,US,media,USA
2024,senior,integral,Data Analyst,172000,USD,172000,US,presencial,US,media,USA
2024,senior,integral,Data Analyst,75600,USD,75600,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,222480,USD,222480,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,83430,USD,83430,US,presencial,US,media,USA
2024,executivo,integral,Head of Data,210000,USD,210000,US,presencial,US,media,USA
2024,executivo,integral,Head of Data,165000,USD,165000,US,presencial,US,media,USA
2024,senior,integral,Applied Scientist,345000,USD,345000,US,presencial,US,media,USA
2024,senior,integral,Applied Scientist,180000,USD,180000,US,presencial,US,media,USA
2024,senior,integral,Product Manager,152500,USD,152500,US,presencial,US,media,USA
2024,senior,integral,Product Manager,125000,USD,125000,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,151800,USD,151800,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,112200,USD,112200,US,presencial,US,media,USA
2024,senior,integral,Associate,147100,USD,147100,US,presencial,US,media,USA
2024,senior,integral,Associate,79500,USD,79500,US,presencial,US,media,USA
2024,senior,integral,Engineer,163000,USD,163000,US,presencial,US,media,USA
2024,senior,integral,Engineer,77000,USD,77000,US,presencial,US,media,USA
2024,senior,integral,Engineer,172000,USD,172000,US,presencial,US,media,USA
2024,senior,integral,Engineer,75600,USD,75600,US,presencial,US,media,USA
2024,pleno,integral,Software Development Engineer,179000,USD,179000,US,presencial,US,media,USA
2024,pleno,integral,Software Development Engineer,112000,USD,112000,US,presencial,US,media,USA
2024,senior,integral,Consultant,162400,USD,162400,US,remoto,US,media,USA
2024,senior,integral,Consultant,101600,USD,101600,US,remoto,US,media,USA
2024,junior,integral,Data Product Analyst,166363,USD,166363,US,presencial,US,media,USA
2024,junior,integral,Data Product Analyst,103977,USD,103977,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,135240,USD,135240,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,111600,USD,111600,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,247000,USD,247000,US,remoto,US,media,USA
2024,senior,integral,Data Scientist,114300,USD,114300,US,remoto,US,media,USA
2024,senior,integral,Data Analyst,116690,USD,116690,US,presencial,US,media,USA
2024,senior,integral,Data Analyst,96880,USD,96880,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,137000,USD,137000,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,60400,USD,60400,US,presencial,US,media,USA
